,Durchgang,Uhrzeit,Gebotindex,Geber,Ausgangswert,Anteil,Angebotskategorie,Reaktion,Reaktionszeit,subjectID,Teil
78,79,10:34:32:562,13,13.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,430.9,13,1
79,80,10:34:36:843,181,193.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,780.1,13,1
80,81,10:34:42:796,124,132.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,566.1,13,1
81,82,10:34:48:203,236,250.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,670.6,13,1
82,83,10:34:54:625,225,239.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,606.3,13,1
83,84,10:35:00:265,147,155.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,556.6,13,1
84,85,10:35:06:078,143,151.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,588.3,13,1
85,86,10:35:11:687,54,58.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,564.2,13,1
86,87,10:35:17:437,105,111.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,494.6,13,1
88,89,10:35:26:875,116,122.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,748.3,13,1
89,90,10:35:31:828,136,144.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,552.6,13,1
90,91,10:35:38:781,4,4.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,1115.1,13,1
91,92,10:35:44:031,132,140.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,648.9,13,1
93,94,10:35:55:187,210,222.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,804.1,13,1
94,95,10:36:01:593,90,96.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,507.3,13,1
95,96,10:36:07:375,52,56.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,1013.8,13,1
96,97,10:36:14:078,87,93.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,937.7,13,1
97,98,10:36:20:562,15,15.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,670.9,13,1
98,99,10:36:26:078,216,230.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,898.1,13,1
99,100,10:36:31:187,20,20.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,469.5,13,1
100,101,10:36:36:062,126,134.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,323.2,13,1
101,102,10:36:41:062,145,153.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,556.2,13,1
103,104,10:36:50:265,227,241.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,340.8,13,1
104,105,10:36:55:390,66,72.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,847.9,13,1
105,106,10:37:01:328,10,10.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,499.1,13,1
106,107,10:37:05:906,77,83.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,764.1,13,1
108,109,10:37:16:187,167,177.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,608.9,13,1
110,111,10:37:27:656,103,109.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,503.1,13,1
111,112,10:37:34:484,150,158.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,447.0,13,1
112,113,10:37:40:843,144,152.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,441.6,13,1
113,114,10:37:47:390,169,179.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,507.5,13,1
114,115,10:37:51:796,195,207.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,395.1,13,1
115,116,10:37:57:781,201,213.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,356.9,13,1
116,117,10:38:02:812,39,43.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,707.9,13,1
117,118,10:38:07:109,113,119.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,424.2,13,1
118,119,10:38:12:281,185,197.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,497.4,13,1
119,120,10:38:18:468,187,199.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,490.6,13,1
120,121,10:38:22:500,96,102.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,504.6,13,1
121,122,10:38:27:203,68,74.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,294.4,13,1
122,123,10:38:32:062,102,108.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,659.8,13,1
123,124,10:38:36:093,121,129.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,339.2,13,1
125,126,10:38:44:671,162,172.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,365.2,13,1
126,127,10:38:48:578,158,168.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,576.0,13,1
127,128,10:38:53:343,206,218.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,649.8,13,1
128,129,10:38:58:796,27,27.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,256.1,13,1
130,131,10:39:10:031,186,198.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,495.8,13,1
131,132,10:39:16:703,111,117.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,517.3,13,1
132,133,10:39:21:109,75,81.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,901.2,13,1
133,134,10:39:28:046,44,48.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,369.1,13,1
135,136,10:39:38:390,183,195.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,419.7,13,1
136,137,10:39:44:640,179,189.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,417.6,13,1
137,138,10:39:49:984,175,185.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,468.7,13,1
138,139,10:39:54:093,31,35.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,656.3,13,1
139,140,10:39:58:890,88,94.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,776.7,13,1
0,1,10:41:11:078,95,101.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,788.6,13,2
1,2,10:41:15:437,135,143.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,830.7,13,2
3,4,10:41:25:265,200,212.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,574.8,13,2
4,5,10:41:31:625,109,115.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,591.7,13,2
5,6,10:41:36:437,165,175.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,376.4,13,2
6,7,10:41:40:640,176,186.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,408.1,13,2
7,8,10:41:45:640,128,136.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,576.9,13,2
8,9,10:41:49:734,229,243.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,932.4,13,2
10,11,10:41:59:546,104,110.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,357.2,13,2
11,12,10:42:06:515,226,240.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,599.4,13,2
13,14,10:42:15:656,97,103.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,466.2,13,2
14,15,10:42:21:296,198,210.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,440.9,13,2
15,16,10:42:27:546,141,149.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,527.7,13,2
17,18,10:42:38:000,154,164.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,629.7,13,2
18,19,10:42:44:421,76,82.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,677.7,13,2
19,20,10:42:50:906,89,95.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,442.3,13,2
20,21,10:42:57:843,117,123.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,765.6,13,2
21,22,10:43:04:015,56,60.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,495.2,13,2
22,23,10:43:08:906,133,141.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,611.5,13,2
23,24,10:43:13:000,232,246.0,19.0,3.0,Topf_gross_Aufteilung2,Fehler,0.0,13,2
24,25,10:43:20:359,34,38.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,338.6,13,2
25,26,10:43:25:375,112,118.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,426.2,13,2
27,28,10:43:35:765,160,170.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,483.5,13,2
28,29,10:43:41:625,134,142.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,513.2,13,2
29,30,10:43:45:812,84,90.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,522.6,13,2
30,31,10:43:50:312,119,125.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,325.9,13,2
31,32,10:43:55:390,207,219.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,369.6,13,2
32,33,10:44:00:171,149,157.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,443.9,13,2
33,34,10:44:04:156,70,76.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,693.5,13,2
34,35,10:44:08:890,33,37.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,361.1,13,2
35,36,10:44:13:625,189,201.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,428.2,13,2
36,37,10:44:20:171,85,91.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,310.7,13,2
37,38,10:44:25:078,115,121.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,450.3,13,2
38,39,10:44:29:671,5,5.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,347.0,13,2
39,40,10:44:35:656,81,87.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,395.6,13,2
40,41,10:44:41:031,67,73.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,301.1,13,2
41,42,10:44:47:390,64,70.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,423.5,13,2
42,43,10:44:52:250,125,133.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,349.5,13,2
43,44,10:44:56:687,46,50.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,427.4,13,2
45,46,10:45:08:640,161,171.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,303.1,13,2
46,47,10:45:14:250,157,167.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,439.2,13,2
47,48,10:45:21:140,48,52.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,555.6,13,2
48,49,10:45:25:703,35,39.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,509.1,13,2
49,50,10:45:31:390,18,18.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,426.0,13,2
51,52,10:45:41:218,137,145.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,370.4,13,2
52,53,10:45:46:437,197,209.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,290.0,13,2
53,54,10:45:53:218,57,61.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,386.5,13,2
54,55,10:45:57:328,41,45.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,414.9,13,2
55,56,10:46:03:546,123,131.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,462.6,13,2
56,57,10:46:08:265,16,16.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,546.3,13,2
57,58,10:46:13:531,42,46.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,351.6,13,2
58,59,10:46:19:000,36,40.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,461.8,13,2
60,61,10:46:30:187,174,184.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,319.0,13,2
62,63,10:46:40:406,231,245.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,766.6,13,2
63,64,10:46:45:937,171,181.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,433.2,13,2
64,65,10:46:50:671,59,65.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,252.2,13,2
66,67,10:47:00:187,92,98.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,240.5,13,2
68,69,10:47:09:328,37,41.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,419.9,13,2
69,70,10:47:14:031,79,85.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,295.5,13,2
70,71,10:47:20:687,25,25.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,381.7,13,2
71,72,10:47:25:625,2,2.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,329.0,13,2
72,73,10:47:31:046,184,196.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,416.9,13,2
73,74,10:47:36:671,1,1.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,423.9,13,2
74,75,10:47:40:718,240,254.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,742.6,13,2
75,76,10:47:47:500,38,42.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,439.6,13,2
76,77,10:47:51:421,220,234.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,491.2,13,2
77,78,10:47:57:718,118,124.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,439.0,13,2
78,79,10:48:03:546,29,33.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,310.5,13,2
80,81,10:48:15:468,74,80.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,370.9,13,2
81,82,10:48:20:953,173,183.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,400.0,13,2
82,83,10:48:25:875,138,146.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,547.4,13,2
83,84,10:48:32:718,153,163.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,433.7,13,2
84,85,10:48:37:359,182,194.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,376.0,13,2
85,86,10:48:43:171,209,221.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,319.8,13,2
86,87,10:48:47:890,47,51.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,380.2,13,2
87,88,10:48:54:718,43,47.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,419.7,13,2
88,89,10:48:59:046,51,55.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,334.9,13,2
89,90,10:49:03:343,23,23.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,402.7,13,2
90,91,10:49:08:796,218,232.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,329.4,13,2
91,92,10:49:14:375,188,200.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,586.6,13,2
92,93,10:49:21:281,6,6.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,374.9,13,2
93,94,10:49:27:218,99,105.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,346.6,13,2
94,95,10:49:32:437,151,161.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,337.7,13,2
95,96,10:49:39:093,159,169.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,439.5,13,2
96,97,10:49:45:031,55,59.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,459.0,13,2
97,98,10:49:50:218,94,100.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,475.5,13,2
98,99,10:49:54:859,202,214.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,298.8,13,2
99,100,10:50:00:250,156,166.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,346.7,13,2
100,101,10:50:06:984,19,19.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,429.5,13,2
102,103,10:50:16:546,53,57.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,344.7,13,2
104,105,10:50:25:031,127,135.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,380.9,13,2
105,106,10:50:29:500,22,22.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,210.7,13,2
106,107,10:50:35:375,152,162.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,536.3,13,2
107,108,10:50:40:265,221,235.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,596.7,13,2
108,109,10:50:45:531,14,14.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,563.1,13,2
110,111,10:50:55:625,212,226.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,479.1,13,2
111,112,10:51:01:062,155,165.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,311.0,13,2
113,114,10:51:14:640,140,148.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,872.0,13,2
114,115,10:51:19:718,199,211.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,389.9,13,2
116,117,10:51:27:843,86,92.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,681.4,13,2
117,118,10:51:33:203,233,247.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,475.7,13,2
118,119,10:51:37:531,50,54.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,1837.2,13,2
119,120,10:51:41:828,194,206.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,418.6,13,2
120,121,10:51:46:640,238,252.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,419.1,13,2
121,122,10:51:50:734,215,229.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,1199.4,13,2
123,124,10:52:01:546,49,53.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,390.9,13,2
124,125,10:52:07:671,148,156.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,395.0,13,2
125,126,10:52:12:703,219,233.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,322.3,13,2
126,127,10:52:19:265,205,217.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,380.6,13,2
127,128,10:52:23:671,235,249.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,571.9,13,2
128,129,10:52:30:015,72,78.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,503.0,13,2
130,131,10:52:42:187,193,205.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,560.4,13,2
131,132,10:52:46:343,191,203.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,434.3,13,2
132,133,10:52:52:015,131,139.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,464.6,13,2
133,134,10:52:57:171,40,44.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,690.3,13,2
134,135,10:53:02:359,63,69.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,492.1,13,2
135,136,10:53:07:921,58,62.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,356.6,13,2
136,137,10:53:13:750,30,34.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,508.5,13,2
137,138,10:53:19:625,122,130.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,521.3,13,2
139,140,10:53:31:343,190,202.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,1342.3,13,2
140,Gesamtkennwerte der Versuchsperson,,,,,,,,,13,2
141,"Kennwerte für die verschiedenen Ausgangskonstellationen, Reihenfolge Anzahl, Reaktionsmittelwert",,,,,,,,,13,2
142,Topf_klein_Aufteilung1:,76,547,547.0,4.0,,,,,13,2
143,Topf_klein_Aufteilung2:,32,558,558.0,0.0,,,,,13,2
144,Topf_klein_Aufteilung3:,8,496,496.0,0.0,,,,,13,2
145,Topf_gross_Aufteilung1:,52,563,563.0,3.0,,,,,13,2
146,Topf_gross_Aufteilung2:,31,511,511.0,1.0,,,,,13,2
147,Topf_gross_Aufteilung3:,31,498,498.0,0.0,,,,,13,2
148,Fehler:,2,,,,,,,,13,2
149,Zusatzbetrag:,8,,,,,,,,13,2
0,1,08:19:23:828,127,135.0,11.0,1.0,Topf_klein_Aufteilung1,Fehler,0.0,14,1
1,2,08:19:30:718,16,16.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,987.8,14,1
2,3,08:19:35:406,216,230.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,970.3,14,1
3,4,08:19:40:031,183,195.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,897.0,14,1
5,6,08:19:49:187,237,251.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,843.9,14,1
6,7,08:19:53:296,30,34.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,871.3,14,1
7,8,08:19:57:671,100,106.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,952.4,14,1
9,10,08:20:07:828,111,117.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,819.3,14,1
10,11,08:20:12:234,26,26.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,1042.9,14,1
11,12,08:20:18:890,114,120.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,825.2,14,1
12,13,08:20:22:984,33,37.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,797.0,14,1
13,14,08:20:28:296,231,245.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,617.8,14,1
14,15,08:20:34:046,102,108.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,716.2,14,1
15,16,08:20:39:031,78,84.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,740.2,14,1
17,18,08:20:49:625,131,139.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,757.8,14,1
18,19,08:20:56:453,45,49.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,638.3,14,1
19,20,08:21:01:921,35,39.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,605.7,14,1
20,21,08:21:07:031,46,50.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,815.1,14,1
21,22,08:21:11:859,193,205.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,558.5,14,1
22,23,08:21:17:921,226,240.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,964.3,14,1
23,24,08:21:22:890,225,239.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,893.8,14,1
24,25,08:21:28:703,92,98.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,549.5,14,1
26,27,08:21:38:890,117,123.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,1374.2,14,1
27,28,08:21:44:828,229,243.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,889.8,14,1
29,30,08:21:53:265,219,233.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,448.7,14,1
30,31,08:21:57:968,132,140.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,475.8,14,1
31,32,08:22:02:218,191,203.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,531.0,14,1
32,33,08:22:07:234,234,248.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,571.7,14,1
33,34,08:22:11:937,51,55.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,735.5,14,1
34,35,08:22:17:265,215,229.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,858.9,14,1
35,36,08:22:21:562,190,202.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,622.9,14,1
36,37,08:22:27:390,185,197.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,486.6,14,1
37,38,08:22:33:031,96,102.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,421.4,14,1
38,39,08:22:38:906,189,201.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,619.1,14,1
39,40,08:22:44:312,74,80.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,466.5,14,1
40,41,08:22:49:750,116,122.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,898.2,14,1
41,42,08:22:55:984,41,45.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,544.5,14,1
42,43,08:23:00:468,171,181.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,989.5,14,1
43,44,08:23:06:953,176,186.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,1002.1,14,1
44,45,08:23:12:625,97,103.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,776.5,14,1
46,47,08:23:24:000,128,136.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,1129.9,14,1
47,48,08:23:30:015,182,194.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,1241.9,14,1
48,49,08:23:36:062,141,149.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,519.8,14,1
49,50,08:23:41:500,204,216.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,759.0,14,1
50,51,08:23:46:281,119,125.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,568.1,14,1
51,52,08:23:51:125,13,13.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,1886.8,14,1
52,53,08:23:55:656,177,187.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,569.8,14,1
53,54,08:24:00:062,109,115.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,433.9,14,1
54,55,08:24:06:265,98,104.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,521.8,14,1
55,56,08:24:13:218,136,144.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,828.5,14,1
56,57,08:24:18:328,152,162.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,544.5,14,1
57,58,08:24:22:843,212,226.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,828.2,14,1
59,60,08:24:34:093,2,2.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,618.7,14,1
61,62,08:24:43:890,112,118.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,732.1,14,1
62,63,08:24:49:875,207,219.0,11.0,5.0,Topf_klein_Aufteilung3,Angenommen,732.9,14,1
63,64,08:24:55:468,198,210.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,973.4,14,1
64,65,08:24:59:937,217,231.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,747.4,14,1
65,66,08:25:04:890,10,10.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,1637.2,14,1
66,67,08:25:10:515,206,218.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,597.2,14,1
67,68,08:25:15:734,125,133.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,429.0,14,1
68,69,08:25:21:265,14,14.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,910.9,14,1
69,70,08:25:27:078,123,131.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,743.4,14,1
70,71,08:25:33:031,48,52.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,649.6,14,1
72,73,08:25:44:390,239,253.0,19.0,3.0,Topf_gross_Aufteilung2,Angenommen,460.2,14,1
73,74,08:25:49:171,107,113.0,19.0,5.0,Topf_gross_Aufteilung3,Angenommen,485.1,14,1
74,75,08:25:54:187,235,249.0,11.0,1.0,Topf_klein_Aufteilung1,Angenommen,564.7,14,1
75,76,08:25:59:015,130,138.0,19.0,1.0,Topf_gross_Aufteilung1,Abgelehnt,685.2,14,1
76,77,08:26:03:328,23,23.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,1263.6,14,1
77,78,08:26:09:687,161,171.0,11.0,1.0,Topf_klein_Aufteilung1,Abgelehnt,706.3,14,1
78,79,08:26:14:515,159,169.0,19.0,1.0,Topf_gross_Aufteilung1,Angenommen,1433.2,14,1
79,80,08:26:19:203,90,96.0,11.0,3.0,Topf_klein_Aufteilung2,Angenommen,846.1,14,1
